Name,Category,Sub-Category,Price,Competitor Price,Color,Size,Stock,CARE,Texture,Finish,Feel,Quality,Notes,Important Note,Images,Project Images,Product URL
TIGER,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$320.25,$488.00,RICH TIGER LILY ORANGE,APPROX 61 sq ft *Photo table is 5 ft wide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/n/e/nectar_c2_2.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/eo-9%20nectar.html
ASPEN BRIGHT WHITE,Auto Upholstery Leather,Urban -   Full bodied heavyweight leather both rich & lux,$149.60,$232.75,BRIGHT WHITE,APPROX. 31 sq ft This is a half hide,STOCK ITEM,STANDARD,NATURAL MILL PEBBLE,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Aspen Bright White combines rich color, supple soft feel and a premium top grain cowhide into a leather that exudes luxury. Aspen Bright White is a slightly heavyweight upholstery hide that is extra plush. The grain is a natural mill pebble that has subtle variations across the hide as nature intended. While very soft, Aspen Bright White is also wear resistant and appropriate for everyday use. An exceptional leather at an exceptional price! Approx weight of hide: 3.5 oz/sq.ft. Approx thickness: 1.3-1.4 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/a/s/aspen_bright_white_c4_4.jpg,,https://www.leatherhidestore.com/aspen-bright-white-leather-hides-upholstery-1.html
ORCHID,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$278.25,$512.00,DARK ORCHID,APPROX 53 sq ft *Photo table is 5 ft wide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/e/u/euro_smooth_orchid_c2_2.jpg,,https://www.leatherhidestore.com/eo-14%20orchid.html
DEEP SILVER,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$315.00,$480.00,DEEP SILVER GREY,APPROX 60 sq ft *Photo table is 5 ft wide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/z/i/zinc_c1_2_tl.jpg,https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg,https://www.leatherhidestore.com/eo-12-deep-silver.html
GOLD,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$315.00,$480.00,RICH GOLDEN TAN,APPROX 60 sq ft *Photo table is 5 ft wide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/e/u/euro_smooth_pralline_c10.jpg,https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg,https://www.leatherhidestore.com/eo-10%20praline.html
FRENCH ROSE,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$267.75,$408.00,SOFT NUDE PINK,APPROX 51 sq ft *Photo table is 5 ft wide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/d/u/dusty_rose_c1.jpg,,https://www.leatherhidestore.com/eo-15%20dusty%20rose.html
BISCOTTI,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$154.00,$234.00,RICH TAN,APPROX 28 sq ft *This is a half hide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,"Finished in Italy, Euro Smooth is the new leader in style and performance. All the rage in Europe, these silky-smooth leathers present a fresh, distinctive color palette being widely used in handbags, home decor and luxury automobiles. Produced on top grain European hides with premium micro-pigments, the finish is rich, consistent and extremely durable. Add in the luxurious touch and Euro Smooth is certain to make any project an absolute showpiece! Order a sample today! Approx Weight 2.6 - 3.0 oz / sq ft. Approx Thickness 1.0- 1.2 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/8a3a920a9ce2a9a5d9571e7c5b20c34f/s/a/sand_c5_1_2.jpg,,https://www.leatherhidestore.com/eo-11-a-%20sand.html
LIPSTICK,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$288.75,$392.00,VIBRANT RED,APPROX 55 sq ft *Photo table is 5 ft wide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/e/o/eo_lipstick_c4.jpg,,https://www.leatherhidestore.com/eo-17-lipstick-.html
EURO SMOOTH SAMPLE PACK,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$13.00,,16 Euro Smooth Colors,SAMPLES ARE 3 INCH x 5 INCH,STOCK ITEM,STANDARD,Smooth Grain,Medium Sheen,Very Soft,Excellent,"Sample pack contains all 16 Euro Smooth colors and a ring.
Samples are 3 inch x 5 inch","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/c3915e469c64423d2bf430915a3f7954/c/o/compressed_color_wheel.jpg,,https://www.leatherhidestore.com/catalog/product/view/id/26141/s/eurosmooth-sample-pack/category/2383/
ALPINE BLUE,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$154.00,$234.00,SOFT LIGHT BLUE,APPROX 28 sq ft *This is a half hide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,"Finished in Italy, Euro Smooth is the new leader in style and performance. All the rage in Europe, these silky-smooth leathers present a fresh, distinctive color palette being widely used in handbags, home decor and luxury automobiles. Produced on top grain European hides with premium micro-pigments, the finish is rich, consistent and extremely durable. Add in the luxurious touch and Euro Smooth is certain to make any project an absolute showpiece! Order a sample today! Approx Weight 2.6 - 3.0 oz / sq ft. Approx Thickness 1.0- 1.2 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/48e83ae09e213d2ccfe5be22579bd95b/e/u/euro_smooth_waterfall_c2_1.jpg,,https://www.leatherhidestore.com/eo-4-a-alpine-blue.html
BLACK BEAUTY,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$262.50,$400.00,RICH BLACK,APPROX 47 sq ft *Photo table is 5 ft wide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,"Finished in Italy, Euro Smooth is the new leader in style and performance. All the rage in Europe, these silky-smooth leathers present a fresh, distinctive color palette being widely used in handbags, home decor and luxury automobiles. Produced on top grain European hides with premium micro-pigments, the finish is rich, consistent and extremely durable. Add in the luxurious touch and Euro Smooth is certain to make any project an absolute showpiece! Order a sample today! Approx Weight 2.6 - 3.0 oz / sq ft. Approx Thickness 1.0- 1.2 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/k/7/k770_black_beauty_c2_10_1.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/eo-13-black-beauty.html
TIGER,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$148.75,$226.00,RICH TIGER LILY ORANGE,APPROX 27 sq ft *This is a half hide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,"Finished in Italy, Euro Smooth is the new leader in style and performance. All the rage in Europe, these silky-smooth leathers present a fresh, distinctive color palette being widely used in handbags, home decor and luxury automobiles. Produced on top grain European hides with premium micro-pigments, the finish is rich, consistent and extremely durable. Add in the luxurious touch and Euro Smooth is certain to make any project an absolute showpiece! Order a sample today! Approx Weight 2.6 - 3.0 oz / sq ft. Approx Thickness 1.0- 1.2 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/n/e/nectar_c2.jpg,,https://www.leatherhidestore.com/eo-9-a-nectar.html
LINEN,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$133.00,$202.00,SOFT LINEN,APPROX 24 sq ft *This is a half hide,CLOSEOUT ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,"Finished in Italy, Euro Smooth is the new leader in style and performance. All the rage in Europe, these silky-smooth leathers present a fresh, distinctive color palette being widely used in handbags, home decor and luxury automobiles. Produced on top grain European hides with premium micro-pigments, the finish is rich, consistent and extremely durable. Add in the luxurious touch and Euro Smooth is certain to make any project an absolute showpiece! Order a sample today! Approx Weight 2.6 - 3.0 oz / sq ft. Approx Thickness 1.0- 1.2 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/e/u/euro_smooth_ivory_c4_1.jpg,,https://www.leatherhidestore.com/eo-1-ivory-1.html
TEAL,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$154.00,$234.00,RICH TEAL,APPROX 28 sq ft *This is a half hide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,"Finished in Italy, Euro Smooth is the new leader in style and performance. All the rage in Europe, these silky-smooth leathers present a fresh, distinctive color palette being widely used in handbags, home decor and luxury automobiles. Produced on top grain European hides with premium micro-pigments, the finish is rich, consistent and extremely durable. Add in the luxurious touch and Euro Smooth is certain to make any project an absolute showpiece! Order a sample today! Approx Weight 2.6 - 3.0 oz / sq ft. Approx Thickness 1.0- 1.2 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/e/u/euro_smooth_aquamarine_c5_2.jpg,,https://www.leatherhidestore.com/eo-5-aquamarine.html
SNOWFALL,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$273.00,$416.00,SNOW WHITE,APPROX 52 sq ft *Photo table is 5 ft wide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,,"Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/e/u/euro_smooth_optical_white_c3.edited.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/eo-16-snow-fall.html
QUARTZ,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$138.25,$210.00,SOFT WHITE,APPROX 25 sq ft *This is a half hide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,"Finished in Italy, Euro Smooth is the new leader in style and performance. All the rage in Europe, these silky-smooth leathers present a fresh, distinctive color palette being widely used in handbags, home decor and luxury automobiles. Produced on top grain European hides with premium micro-pigments, the finish is rich, consistent and extremely durable. Add in the luxurious touch and Euro Smooth is certain to make any project an absolute showpiece! Order a sample today! Approx Weight 2.6 - 3.0 oz / sq ft. Approx Thickness 1.0- 1.2 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/e/u/euro_smooth_arctic_c4_1.jpg,,https://www.leatherhidestore.com/eo-2-arctic-2.html
ORCHID,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$148.75,$226.00,ROYAL PURPLE,APPROX 27 sq ft *This is a half hide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,"Finished in Italy, Euro Smooth is the new leader in style and performance. All the rage in Europe, these silky-smooth leathers present a fresh, distinctive color palette being widely used in handbags, home decor and luxury automobiles. Produced on top grain European hides with premium micro-pigments, the finish is rich, consistent and extremely durable. Add in the luxurious touch and Euro Smooth is certain to make any project an absolute showpiece! Order a sample today! Approx Weight 2.6 - 3.0 oz / sq ft. Approx Thickness 1.0- 1.2 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/e/u/euro_smooth_orchid_c2.jpg,,https://www.leatherhidestore.com/eo-14-a%20orchid.html
DEEP SILVER,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$143.50,$218.00,DEEP SILVER GREY,APPROX 26 sq ft *This is a half hide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,"Finished in Italy, Euro Smooth is the new leader in style and performance. All the rage in Europe, these silky-smooth leathers present a fresh, distinctive color palette being widely used in handbags, home decor and luxury automobiles. Produced on top grain European hides with premium micro-pigments, the finish is rich, consistent and extremely durable. Add in the luxurious touch and Euro Smooth is certain to make any project an absolute showpiece! Order a sample today! Approx Weight 2.6 - 3.0 oz / sq ft. Approx Thickness 1.0- 1.2 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/z/i/zinc_c1_2_tl_1.jpg,,https://www.leatherhidestore.com/eo-12-a-zinc.html
FRENCH ROSE,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$143.50,$218.00,SOFT NUDE PINK,APPROX 26 sq ft *This is a half hide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,"Finished in Italy, Euro Smooth is the new leader in style and performance. All the rage in Europe, these silky-smooth leathers present a fresh, distinctive color palette being widely used in handbags, home decor and luxury automobiles. Produced on top grain European hides with premium micro-pigments, the finish is rich, consistent and extremely durable. Add in the luxurious touch and Euro Smooth is certain to make any project an absolute showpiece! Order a sample today! Approx Weight 2.6 - 3.0 oz / sq ft. Approx Thickness 1.0- 1.2 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/d/u/dusty_rose_c1_1.jpg,,https://www.leatherhidestore.com/eo-15-a-dusty%20rose.html
GOLD,Auto Upholstery Leather,"Euro Smooth - Luxe & Durable, Bold Color & Smooth Finish !",$180.25,$274.00,RICH GOLDEN TAN,APPROX 33 sq ft *This is a half hide,STOCK ITEM,STANDARD,SMOOTH GRAIN,MEDIUM-LOW SHEEN,BUTTERY SOFT,PREMIUM ITALIAN HIDES,"Finished in Italy, Euro Smooth is the new leader in style and performance. All the rage in Europe, these silky-smooth leathers present a fresh, distinctive color palette being widely used in handbags, home decor and luxury automobiles. Produced on top grain European hides with premium micro-pigments, the finish is rich, consistent and extremely durable. Add in the luxurious touch and Euro Smooth is certain to make any project an absolute showpiece! Order a sample today! Approx Weight 2.6 - 3.0 oz / sq ft. Approx Thickness 1.0- 1.2 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/e/u/euro_smooth_pralline_c10_1.jpg,,https://www.leatherhidestore.com/eo-10-a-praline.html
PAPRIKA,Auto Upholstery Leather,Market Street -   Contemporary leathers with a superb look & feel!,$270.00,$390.00,WARM RED WITH A HINT OF ORANGE,APPROX. 60 sq ft,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM TOP GRAIN,"Friends, food and fun are the inspiration behind the sophisticated Market Street Collection. This buttery, semi aniline leather is finished with a soft two tone coloration using premium pigments and aniline dyes. The result produces rich, balanced color while preserving the subtle natural characteristics of authentic leather. Market Street leathers also receive a protective top coat that is very resistant to wear and tear. This exclusive LHS collection is proudly offered at wholesale prices! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/p/a/paprika_2.jpg,https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg,https://www.leatherhidestore.com/paprika.html
SPICY BLUE CORN,Auto Upholstery Leather,Market Street -   Contemporary leathers with a superb look & feel!,$202.50,$338.00,VIBRANT DARK BLUE,APPROX. 45 sq ft,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Rich, vibrant dark blue defines the Spicy Blue Corn! This buttery, semi aniline leather is finished with a soft two tone coloration using premium pigments and aniline dyes. The result produces rich, balanced color while preserving the subtle natural characteristics of authentic leather. Market Street leathers also receive a protective top coat that is very resistant to wear and tare. This exclusive LHS collection is proudly offered at wholesale prices! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/i/m/img_9470.jpg,"https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg, https://www.leatherhidestore.com/pub/media/lof/lazyload/default/loader.svg",https://www.leatherhidestore.com/blue-corn-navy-leather-upholstery-hide.html
PORTOBELLO,Auto Upholstery Leather,Market Street -   Contemporary leathers with a superb look & feel!,$310.50,$448.50,LIGHT MUSHROOM,APPROX. 69 sq ft,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Friends, food and fun are the inspiration behind the sophisticated Market Street Collection. This buttery, semi aniline leather is finished with a soft two tone coloration using premium pigments and aniline dyes. The result produces rich, balanced color while preserving the subtle natural characteristics of authentic leather. Market Street leathers also receive a protective top coat that is very resistant to wear and tear. This exclusive LHS collection is proudly offered at wholesale prices! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/m/t/mt_clam_chowder_c3_1.jpg,,https://www.leatherhidestore.com/portobello-mushroom-leather-upholstery.html
OYSTER SHELL,Auto Upholstery Leather,Market Street -   Contemporary leathers with a superb look & feel!,$238.50,$344.50,OYSTER SHELL GREY,APPROX. 53 sq ft,STOCK ITEM,STANDARD,NATURAL GRAIN,MEDIUM SHEEN,SUPPLE AND SOFT,PREMIUM FULL GRAIN,"Friends, food and fun are the inspiration behind the sophisticated Market Street Collection. This buttery, semi aniline leather is finished with a soft two tone coloration using premium pigments and aniline dyes. The result produces rich, balanced color while preserving the subtle natural characteristics of authentic leather. Market Street leathers also receive a protective top coat that is very resistant to wear and tear. This exclusive LHS collection is proudly offered at wholesale prices! Approx Weight 2.6 oz/sq.ft. Approx Thickness: 1.0 mm","Because our cowhides are premium top grain leather, natural markings such as brands, finished scratches / bites, and hump holes (a narrow slit along the spine) may OR may not be present. Typically, these markings are very subtle and are considered by most as the ""signature"" of fine leather. See our  leather yield  and  natural markings  pages to learn more about what you should expect when buying a leather hide. ",https://www.leatherhidestore.com/pub/media/catalog/product/cache/5ee108ab0b97236a519dbc7beda955ae/o/y/oyster_shell_2_2.jpg,,https://www.leatherhidestore.com/oyster-shell-leather-upholstery-hide.html
